particle_size_nm,drug_diffusion,nanoparticle_diffusion,release_rate,uptake_rate,drug_loading,tumor_growth_rate,drug_efficacy,penetration_depth,average_drug_concentration,final_tumor_volume,tumor_reduction_percent
29.4917520191,5.53874444946e-09,6.98396123551e-09,0.19631876085,0.0636412835807,0.221644986796,0.0117162614787,0.648657958889,0.8,0.00138786840424,72183.459206,92.7816540794
173.21829628,9.06083949231e-09,9.64823980927e-09,0.181637613135,0.012956212883,0.486135392635,0.0265620907339,0.417258292421,1.8,0.00599170681874,995612.822122,0.438717787807
50.0758762222,9.58722249569e-09,9.1234889885e-09,0.0817449209152,0.0357293938015,0.601355505414,0.03777128524,0.678886927499,1.2,0.00516359393791,921094.051253,7.89059487468
64.9127718533,8.60975511001e-10,6.61376104906e-09,0.186374652411,0.0759361790747,0.989048661587,0.0165070413442,0.63116976109,0.8,0.0057149995609,129363.353683,87.0636646317
135.69768089,6.73966595634e-09,8.03858069102e-09,0.126404494268,0.0147446824565,0.348507184911,0.0111435055708,0.401699013674,1.6,0.00383415102981,288347.581375,71.1652418625
84.8230729694,5.74575464116e-10,9.40127235342e-09,0.196101519754,0.0276310363711,0.912375428392,0.0311410230693,0.950232444872,1.4,0.00873122821906,73529.9587772,92.6470041223
152.648594131,4.7136741122e-10,3.63148118584e-09,0.197583801293,0.035393576242,0.566557953162,0.0142036129373,0.977824852426,0.8,0.00345418214417,50000,95
178.787147128,6.93640256921e-09,3.91961058619e-09,0.174795361906,0.010402938881,0.322805482634,0.0467479941055,0.783047403766,1.2,0.00287332172233,827800.219694,17.2199780306
27.7376958223,3.7995408781e-09,4.66414161326e-09,0.0900421428416,0.0161018910944,0.442176881303,0.0270682889365,0.72924912077,1.2,0.00379107970875,261008.30541,73.899169459
176.462866517,7.0771810155e-10,4.26406235801e-10,0.084646991383,0.023695958553,0.419119859958,0.0492186924665,0.89188738655,0.4,0.00157097452838,929534.132281,7.04658677186
180.144191543,6.63842134461e-09,8.67775474817e-09,0.16342324977,0.0298696394556,0.84329802571,0.0188625967662,0.944092704465,1.2,0.00759024024999,50000,95
82.8563616899,9.55278037955e-09,9.90430349119e-10,0.0648258052597,0.0146983599856,0.529254375305,0.0232808718524,0.81522090832,0.6,0.00267236628923,181527.304032,81.8472695968
160.649531308,9.00217875876e-09,9.03750184892e-09,0.193355492651,0.0106138945625,0.825198566171,0.0114391801948,0.358781799026,1.8,0.010387394058,347853.300931,65.2146699069
186.791564581,8.43446009281e-09,7.41602812596e-09,0.0706370142915,0.0129871483074,0.844800787824,0.0373196538471,0.753463775686,1.6,0.0092871634013,665252.551064,33.4747448936
65.2107649732,9.40071337831e-09,8.17902193202e-09,0.171835030687,0.0118392407228,0.27454250089,0.0312256718151,0.516183675282,1.6,0.00322442208153,879462.389583,12.0537610417
80.4965324871,5.96786771797e-09,7.12012789185e-09,0.19115115344,0.0432525449332,0.518309382606,0.031266153835,0.860701106915,1,0.00376195486371,135334.935517,86.4665064483
158.612619602,8.20541786172e-09,5.86910883123e-09,0.109015771522,0.066599154091,0.981856900912,0.0107293919999,0.901599103078,0.8,0.00569753407991,50000,95
198.127661577,7.56063642099e-09,4.6636047741e-09,0.136970223733,0.0468281977556,0.751078803599,0.0250160425787,0.470881740127,0.8,0.00454458307881,746507.836673,25.3492163327
165.167190273,2.57972700654e-10,7.1037937878e-09,0.0541929113079,0.0973011779783,0.491412846307,0.0356511465266,0.930691724033,0.6,0.00266478013852,442699.321255,55.7300678745
26.7565096149,6.1838335974e-09,1.7772641305e-09,0.187633888217,0.0645292299121,0.470764887686,0.0423943034018,0.961264241537,0.4,0.00194612350855,232339.184862,76.7660815138
58.6801385119,5.22220943323e-09,4.98244921105e-09,0.0754245600836,0.0181047897434,0.962290957876,0.0488280504993,0.948259347921,1.2,0.00818659302906,699213.332396,30.0786667604
113.1125307,4.1191261965e-09,7.48253725646e-09,0.157776034861,0.0984913834268,0.902104516738,0.0263296505696,0.987234189783,0.8,0.0049774650604,50000,95
98.6481962878,9.27747670676e-09,4.982345533e-09,0.0233855392961,0.0967066743657,0.908088787485,0.0228781863654,0.984429662293,0.6,0.00401009832891,609572.318674,39.0427681326
199.161944901,2.31565924213e-09,9.00999079724e-09,0.0335890043817,0.0528429571604,0.372392838971,0.0323683579614,0.994002725683,1,0.00264711929814,626045.088515,37.3954911485
198.69863913,9.71174977785e-09,6.73407504591e-09,0.153069958283,0.0665785909268,0.401097198357,0.0304461066317,0.85024673402,0.8,0.00244043826959,147977.502589,85.2022497411
125.712752017,6.4249016784e-09,8.77247478868e-09,0.0978976321773,0.0686320242777,0.562530336555,0.0105888902142,0.629986414907,1,0.00372008715568,90835.5736907,90.9164426309
35.8065018786,5.90312716137e-10,2.69127685924e-09,0.196451397569,0.0447425013244,0.306663024784,0.0157457441954,0.469306920472,0.6,0.00157235025044,302733.464756,69.7266535244
156.333958498,6.49702694501e-09,4.22334631191e-09,0.177722162413,0.0114204256673,0.750109291807,0.0383959093737,0.913290015745,1.2,0.00674150483671,194464.952886,80.5535047114
152.272291074,2.63891165546e-09,1.15545004387e-09,0.0311007615942,0.0350067007645,0.865851348788,0.0184252674432,0.592489395977,0.4,0.00357619257232,865324.736986,13.4675263014
162.560662491,1.3203208996e-09,6.84440424452e-10,0.158323980723,0.0689716680743,0.930959725362,0.0237805019889,0.935037365306,0.2,0.0031645107129,50613.5679022,94.9386432098
42.0535898131,9.5532025112e-09,9.58345888463e-09,0.141874369051,0.0822669353197,0.200878386521,0.0207122453638,0.763608766883,0.8,0.00128430478439,97580.7402693,90.2419259731
159.560428728,2.48306874315e-10,6.96538882449e-09,0.165506819634,0.0611529468261,0.597231624228,0.0353015149211,0.907380710668,0.8,0.0037895986726,163151.313415,83.6848686585
42.0443628516,8.30100524064e-09,8.08386001513e-09,0.170994599816,0.0284903326625,0.966856570236,0.0120663370342,0.611384522346,1.2,0.00860323255737,90485.4362963,90.9514563704
36.5541681689,6.28592480463e-09,1.403180814e-10,0.168118106963,0.0535536726623,0.643839349134,0.0223770029643,0.664885229401,0.2,0.00193495341102,197817.229484,80.2182770516
195.460216096,6.84212989868e-09,7.66523266369e-09,0.0907995250003,0.0553908574048,0.939927648486,0.0423703303614,0.828696890189,1,0.00639970610988,631046.963656,36.8953036344
32.6284043513,7.3279285026e-09,3.78992034689e-09,0.163261936796,0.0423055095142,0.571189325341,0.010395878624,0.998284038922,0.8,0.00333104040392,50000,95
180.557752671,5.29413856392e-09,9.08165357151e-09,0.112911743304,0.0250178694288,0.651080139637,0.0321313839456,0.847614145583,1.4,0.00636589074172,181434.35198,81.856564802
97.7893240867,3.66262957077e-10,9.09866604255e-10,0.105958890174,0.0187439439062,0.920122519882,0.0443302247217,0.882167365562,0.6,0.00431554677146,539912.637656,46.0087362344
165.095992026,4.63608467606e-09,4.15318015328e-09,0.181509552496,0.0426704812323,0.92532680165,0.0158026857103,0.744815089404,0.8,0.00555181817914,63204.7496708,93.6795250329
40.0697766672,7.64814347206e-09,2.50749101697e-09,0.0298969582234,0.0379147408034,0.802730308432,0.0113708940776,0.959772309532,0.6,0.00402249171743,142281.549384,85.7718450616
186.692251204,1.13950368524e-09,4.09083692262e-09,0.147263922766,0.0722620184867,0.609404812244,0.0190277509319,0.591525383563,0.6,0.00306579384142,220579.785615,77.9420214385
56.2352440991,8.07541186274e-09,6.05009887969e-09,0.0257998524597,0.0392468098794,0.716012220577,0.0139607332355,0.513304064069,1,0.00468229269364,795204.118571,20.4795881429
104.833855337,4.48317829876e-09,8.01031209979e-09,0.1345635541,0.0976705963918,0.322346443733,0.0116460377112,0.984968872662,0.8,0.00182428380948,50000,95
177.78818572,1.52767201179e-09,3.05030547143e-09,0.0189508468393,0.0580215806507,0.332419690581,0.0123292346808,0.894053574262,0.6,0.0013908370062,374064.215771,62.5935784229
33.5262236694,7.55050817313e-09,5.38085217002e-09,0.0474723066813,0.020736430167,0.220383023165,0.0365668437064,0.927612337155,1.2,0.00183957528098,555976.899611,44.4023100389
131.943385512,3.55269375424e-09,6.07784223812e-09,0.121910948349,0.0106405668696,0.472916044446,0.0415811142097,0.724679459738,1.4,0.00501976410541,786892.923872,21.3107076128
136.92128688,8.15949112052e-09,9.80063298467e-09,0.168049466341,0.0357691856281,0.944652863041,0.0490206327466,0.807955070402,1.2,0.00834702609208,861913.785749,13.8086214251
158.730568748,9.11892700146e-09,3.48999967023e-09,0.136722738312,0.0767684541689,0.410700196628,0.0489565153126,0.961879627599,0.6,0.00193611669606,462878.465582,53.7121534418
45.2197212093,2.73402201911e-09,4.48938657796e-09,0.0801430657985,0.0123454165726,0.950753122742,0.0236418583958,0.902256144053,1.2,0.00859809159118,83821.8417756,91.6178158224
161.532522051,1.41279390062e-09,6.51758992692e-09,0.110684083875,0.0165001727809,0.919628873651,0.0495082823736,0.916477390013,1.4,0.00897170288962,603432.959537,39.6567040463
96.3556300372,8.56788903732e-09,1.87739856109e-10,0.167204173731,0.0742139325089,0.64095228076,0.0202215932049,0.382217081173,0.2,0.00191715679434,774022.879476,22.5977120524
20.322998849,1.76925867094e-09,7.34479521421e-09,0.107529775738,0.0456067385736,0.586545899062,0.0191260985222,0.354795445058,1,0.00422368165283,855783.188302,14.4216811698
60.9565212769,1.07548806052e-09,9.24603905535e-09,0.0958719761938,0.0984461488616,0.562787326774,0.025529225562,0.855663349348,0.8,0.00333457308689,116906.166453,88.3093833547
28.5307546444,5.94761324821e-09,1.69926594307e-09,0.113974230893,0.0504490804226,0.873334934712,0.0108141337117,0.321020931074,0.4,0.00379876777606,482414.332585,51.7585667415
125.553557674,5.64405076428e-09,7.47340862888e-09,0.193812057106,0.0663364424964,0.573925602006,0.0104645147389,0.908231007589,0.8,0.00362718546124,50000,95
172.907539247,8.46244761803e-09,1.14079932167e-09,0.119238893511,0.0203521010744,0.526288312721,0.0167832339684,0.632257139032,0.6,0.00258598859785,153376.58614,84.662341386
135.353782021,2.86194028064e-09,3.43399625316e-09,0.151154135582,0.0988512681709,0.979424119278,0.0215219127734,0.455826841356,0.4,0.00428517961013,588044.869396,41.1955130604
98.3203485561,5.426281402e-09,7.09759242414e-09,0.0584595821883,0.0739157443001,0.205761580183,0.0129544826915,0.337648430981,0.8,0.00122583449803,702917.26848,29.708273152
194.913384126,4.48983703205e-09,2.32453664149e-09,0.0722580604981,0.0266030399424,0.907215478203,0.0382019680204,0.83215253542,0.8,0.00519148457817,556862.887008,44.3137112992
96.4171656699,9.40341418391e-09,9.57581613166e-09,0.0823440253396,0.0597688138628,0.834750196072,0.0169682069706,0.911069870873,1,0.00600212844634,50000,95
116.127341544,8.68579992086e-09,1.40774188863e-09,0.0923292343202,0.0990157720879,0.515193019511,0.0193371395045,0.730938933978,0.2,0.00185158054343,134243.997706,86.5756002294
185.551689938,3.1182114849e-10,3.00707711834e-09,0.144466371218,0.0514948787447,0.349375654917,0.016726172863,0.309397868802,0.6,0.00177553008556,848401.208027,15.1598791973
73.6065315883,6.45305244601e-09,8.56309133704e-09,0.130970835883,0.074989346564,0.210211998769,0.0454076107637,0.932916861617,0.8,0.00133465874525,389736.21164,61.026378836
66.8560334936,4.59004713346e-09,9.36497720297e-09,0.197425090913,0.0930234799911,0.541066678779,0.010560192985,0.315195037539,0.8,0.00328449989528,442284.452476,55.7715547524
161.788189162,9.61017387514e-09,4.90581451178e-09,0.127690963535,0.021133738381,0.221044499394,0.0266643563179,0.790288335676,1.2,0.00178370679523,149347.520092,85.0652479908
66.9069559675,9.73302447327e-09,5.59780079512e-09,0.102518945717,0.0547863339543,0.878364349001,0.028872711025,0.570154027944,0.8,0.0053638936436,683667.115301,31.6332884699
49.5337669862,9.42420909264e-09,3.05263473944e-10,0.177273700935,0.0159581307996,0.772506703522,0.0297429320526,0.9286450026,0.4,0.00288483030302,88616.2427936,91.1383757206
127.199657647,1.86737435027e-09,3.54643579008e-10,0.0869471557553,0.0389777719854,0.460765486855,0.0118613601881,0.918939779573,0.2,0.00155225969749,50000,95
23.7527255007,8.66318589971e-09,8.19080412717e-09,0.143090812732,0.0829643519682,0.558666963513,0.0141779860057,0.836792118985,0.8,0.00336918598247,50000,95
93.9735494559,2.68973963407e-09,5.49029458997e-09,0.0457681964183,0.041850362063,0.989330859348,0.0291090471521,0.711875362508,1,0.00653088419077,784197.145504,21.5802854496
170.265572425,5.77123271423e-09,1.03923758696e-09,0.160299439836,0.0696953041956,0.288530374273,0.0332832829967,0.615083326906,0.4,0.00104777868252,706940.325192,29.3059674808
174.103241449,3.19298070179e-09,3.5347045231e-09,0.130438575104,0.0957088738571,0.668201498844,0.0486521716005,0.864245882082,0.4,0.00297164821568,760359.706588,23.9640293412
88.8881054324,7.6797655091e-09,6.26735128934e-09,0.17960736198,0.0182734808446,0.21437575794,0.0106977902408,0.797653639449,1.4,0.00199623622105,50000,95
108.011107453,8.49390456959e-09,1.61221527529e-09,0.194186928561,0.0835668023927,0.640408350486,0.0479597676469,0.958564909846,0.4,0.00244244357041,383911.123011,61.6088876989
74.7619752014,5.01821835808e-09,8.11257162416e-10,0.159183681406,0.0803849282486,0.406490592936,0.0183984477055,0.971813885012,0.2,0.00138384910975,50000,95
43.2668512421,5.93291006507e-09,9.80514317771e-09,0.156137451737,0.0468013591348,0.924470971306,0.0339374021552,0.880905539235,1.2,0.00736696030432,162059.126524,83.7940873476
161.295321737,7.60183893218e-09,6.22047573788e-09,0.135815047454,0.0116776071074,0.800355462939,0.0144680138013,0.344868832801,1.4,0.00839539289462,544013.806079,45.5986193921
176.778433277,6.4824320724e-10,4.39818667427e-09,0.088810018204,0.016397036359,0.340145432142,0.0207392976547,0.507742697708,1.2,0.00283458187145,470763.346541,52.9236653459
94.0542473509,9.24072981035e-09,5.80707625367e-09,0.0300818503641,0.099265163005,0.213525870743,0.0305477395351,0.962901129139,0.6,0.00103081725572,832359.801517,16.7640198483
42.6635438806,6.53172737039e-10,9.17615746884e-09,0.102217350024,0.0492362389304,0.555466906868,0.039232566298,0.949969489213,1,0.00423062850526,228949.848031,77.1050151969
169.886263303,2.7972141993e-09,9.71828958735e-09,0.103823252281,0.090548995488,0.982786119689,0.0110849313879,0.851967556667,0.8,0.00610154208995,50000,95
185.281047749,9.33050240176e-09,3.62620642593e-09,0.157432834807,0.0442545387203,0.80869435052,0.0465182707207,0.8399909619,0.8,0.00457826801785,658438.993247,34.1561006753
20.668488291,7.08154880575e-09,3.53453129938e-10,0.0906912835873,0.0870487895863,0.60259059878,0.0105733290513,0.85444143147,0.2,0.00185579173986,50000,95
121.839147242,6.61807194379e-09,6.30610207632e-09,0.0532706258472,0.0126997901984,0.335063677869,0.0305741217082,0.934411581691,1.4,0.00344609343697,235537.066077,76.4462933923
173.752216553,2.08225922149e-10,1.27550529353e-10,0.0605984495344,0.0695874867895,0.209689741593,0.0143259497487,0.444091276577,0.2,0.000616923411712,495506.557639,50.4493442361
33.0997613746,4.35923353844e-09,9.7563796339e-09,0.0901090479363,0.061108212859,0.53678783167,0.0137012124075,0.7113419372,1,0.00385514213498,82185.1517191,91.7814848281
63.7205307504,3.51122366113e-09,1.3000725055e-09,0.0696035977158,0.0110662742557,0.597740125788,0.0176557987633,0.408620638462,0.8,0.00348064809821,698469.202181,30.1530797819
140.878946284,9.32425387588e-09,4.29726218994e-09,0.131485476892,0.0461959498793,0.556019307105,0.0100399564534,0.350764375656,0.8,0.00328604036007,365629.132777,63.4370867223
53.7391258929,9.971915307e-09,7.77264004579e-09,0.189049826984,0.0170779771288,0.465983722719,0.0144179459955,0.960827633736,1.4,0.00484240079618,50000,95
36.1052781756,7.32982772374e-10,3.44186990976e-09,0.0828914242462,0.0426163770371,0.737378247249,0.0147415756038,0.767522944145,0.8,0.00415262364454,75363.3664619,92.4636633538
199.934502909,8.02648793827e-09,8.23959945378e-09,0.115416916869,0.0633390748146,0.285366386453,0.0248473750406,0.450767200194,1,0.00189957066537,847913.890053,15.2086109947
26.8311065985,5.46342553182e-09,8.7858541444e-09,0.160684302431,0.0123841661956,0.918304929028,0.01135878365,0.743859959344,1.6,0.0109976335732,50000,95
181.847868468,8.91107168249e-10,4.33985945025e-09,0.194592889179,0.064875413029,0.301660774937,0.0444299766909,0.719909580847,0.6,0.00159901258968,979194.415081,2.08055849186
132.830604378,4.85961337102e-09,8.7597797356e-09,0.160000176626,0.072495379043,0.292099645058,0.018715911416,0.385972989526,0.8,0.00189268680743,647967.244666,35.2032755334
34.5140473746,9.38648743502e-10,3.6974628933e-09,0.163290019592,0.0181506568801,0.494585206796,0.0477810680825,0.943284124897,1,0.0037437279093,403588.403314,59.6411596686
85.2000324524,3.47435425327e-09,3.08306197377e-09,0.148583225199,0.02159740399,0.99805378232,0.010536763985,0.767338991941,1,0.0067100022824,50000,95
130.851605003,1.84539885768e-10,4.55683712109e-09,0.0994152233426,0.0328628350123,0.504934396775,0.0360922435678,0.946273695731,1,0.0034228280024,184806.037586,81.5193962414
68.9705630024,3.38673317673e-09,4.14993217094e-09,0.182815938618,0.0568969552033,0.763034955282,0.0344611433537,0.87342015074,0.6,0.00415945385465,180540.822671,81.9459177329
79.146685603,4.91294209069e-09,9.0999176394e-09,0.164847179834,0.058634725458,0.963691986994,0.0124479833135,0.995964845791,1,0.00684848532475,50000,95
191.222613369,8.76204324105e-09,2.62403105082e-09,0.068725412722,0.0540998904978,0.839300251294,0.0102256558082,0.762452682075,0.6,0.0040309974942,61917.7328952,93.8082267105
193.907207012,1.96396033519e-09,1.3541324555e-09,0.140880261972,0.0153915510328,0.800250907958,0.0267902893835,0.775251261369,0.6,0.00442023952285,167680.224729,83.2319775271
26.895265023,1.21327823976e-09,6.17476528316e-10,0.14192889343,0.0783897666574,0.697380675431,0.0184088524177,0.337157959757,0.2,0.00229634293641,860267.889264,13.9732110736
156.64642486,9.29193816561e-09,8.07609256494e-09,0.105579614615,0.0914510307434,0.861917127259,0.0221260253197,0.676834540898,0.8,0.00500159211663,207784.21248,79.221578752
52.0208041427,1.93834496965e-09,9.78337755462e-09,0.151751835449,0.0786711204965,0.311208142109,0.0139707823817,0.439636957339,0.8,0.00203727798657,310985.984797,68.9014015203
69.9787739003,1.83630765026e-10,2.28810144227e-09,0.150476120391,0.0360533554698,0.239938925528,0.0328907910073,0.673392908094,0.6,0.00124871739414,500511.095919,49.9488904081
127.709056376,8.69181733264e-09,6.07953375036e-09,0.1419802769,0.0809481261448,0.795799395868,0.0338950320791,0.931793165285,0.8,0.00437646021089,136070.738075,86.3929261925
149.218821737,5.43481280012e-09,9.66878779158e-09,0.0450710067995,0.0110075097334,0.977396356197,0.0179182699782,0.465432858837,1.8,0.0124252066394,676997.908366,32.3002091634
89.5998183318,4.81060218509e-10,1.53483828272e-10,0.0248042569944,0.0685559436216,0.828932460286,0.0166695465977,0.755837945892,0.2,0.00226019390748,654769.303099,34.5230696901
180.228607279,9.124634088e-09,8.05528527019e-09,0.195465391244,0.0622915640374,0.958374653897,0.0203607699001,0.620977651135,1,0.00636583859558,192595.923451,80.7404076549
99.5419373652,5.00310220521e-09,9.27164605225e-09,0.171050523332,0.0234902380156,0.856188657499,0.0296923009039,0.599496672659,1.4,0.00863296621663,493331.704595,50.6668295405
142.870341442,5.83600257173e-10,9.80317523992e-09,0.162073029309,0.0487573741664,0.921985966473,0.0191322957696,0.651921563552,1.2,0.00723163206494,146115.781381,85.3884218619
64.3727775444,1.80429245237e-09,3.97475198306e-10,0.0734686173324,0.0965812701021,0.222064189254,0.0163911891844,0.732620096922,0.2,0.000683817793886,124221.610594,87.5778389406
190.681829376,1.8914338104e-09,2.52146739684e-09,0.0837609481279,0.0158255964123,0.248072929825,0.0285382666348,0.940019964657,1,0.00168763348309,111645.708052,88.8354291948
109.389013487,4.31383861737e-09,4.81456690507e-09,0.178870474557,0.035297119196,0.337361089354,0.0467621937382,0.868715189701,1,0.00227680133499,541337.455799,45.8662544201
135.649223942,3.33442570812e-09,8.34408584126e-09,0.0703206433075,0.0422910803803,0.807518528714,0.0262165465543,0.998515600845,1,0.00627562755863,78320.1412246,92.1679858775
198.324533985,1.13035261485e-09,7.38072157349e-09,0.0924540008494,0.0399076991436,0.806342404091,0.0145369601695,0.365947780208,1,0.00611247387989,551532.527448,44.8467472552
199.766329216,8.87663206438e-09,3.84857346517e-09,0.0102457956736,0.0372809501689,0.410644522437,0.0109973831,0.723710812792,0.8,0.00161015378906,669334.294842,33.0665705158
33.4633406171,5.75972617194e-09,9.42147535839e-09,0.133307533218,0.0986540503753,0.796874467979,0.0381013751068,0.830525829685,0.8,0.00474906885062,352749.375134,64.7250624866
160.819651617,4.68511592828e-09,8.30695893811e-09,0.195656006924,0.0615804263537,0.755204373394,0.0471221568711,0.78941027785,1,0.00509450810806,824687.987347,17.5312012653
131.460194726,4.24612429592e-09,8.11885926065e-09,0.15480431921,0.0951855706422,0.853871687306,0.0102507872074,0.31349532432,0.8,0.00489671146257,447916.727512,55.2083272488
154.19246609,7.82667892127e-09,6.34621265821e-09,0.0700414934955,0.0940051436584,0.577084253751,0.0263709487085,0.848892201391,0.6,0.00306226121008,183350.55066,81.664944934
148.788356777,2.61469994318e-10,7.09848575114e-09,0.196527692508,0.0950636899028,0.402741197517,0.0283894583532,0.663389340338,0.8,0.0022098080819,327125.210029,67.2874789971
101.111277316,6.25554897774e-10,8.30326749609e-09,0.101514348964,0.0200453180641,0.349170815209,0.0256345641,0.482905847538,1.4,0.00354702191265,757659.272881,24.2340727119
197.473685207,8.51398481426e-09,9.98172310125e-09,0.189658381015,0.0672981111895,0.715757511797,0.0452470695001,0.724063151539,1,0.00500060944721,995008.902192,0.499109780802
72.7491786532,2.11669684504e-10,8.6257498349e-09,0.143153768212,0.098301182693,0.813067641739,0.0283202640219,0.670357444259,0.8,0.00470729209759,338159.329589,66.1840670411
23.8600486466,9.56745527649e-09,5.29335613876e-10,0.108101580011,0.0442348797213,0.690818071974,0.043396683811,0.932908476575,0.2,0.00242204105549,385569.603282,61.4430396718
196.014628546,1.37832943109e-09,7.044701673e-10,0.0945899902525,0.0913696376164,0.216807200695,0.031753552316,0.816776548415,0.2,0.000711328434415,271047.404388,72.8952595612
22.0748380819,2.78288445919e-10,3.16912528203e-09,0.191366427732,0.0130940818343,0.924829959166,0.0318946043509,0.573264474996,1,0.00718635346199,720353.132104,27.9646867896
138.227179054,5.43090527895e-09,1.8656816663e-09,0.177549129726,0.0954426181878,0.900359226948,0.010785477669,0.969490594376,0.4,0.00344126946333,50000,95
98.1489288994,2.62730141354e-09,7.20243744773e-09,0.153827264126,0.0179877469306,0.385185716144,0.0227544147852,0.844101823488,1.4,0.00381665994448,66556.8215214,93.3443178479
31.4627913433,9.62129425609e-09,6.18388512863e-09,0.108108453461,0.0588139758535,0.606347815317,0.014400907604,0.345763427529,0.8,0.00374010233,589381.276272,41.0618723728
152.264101729,8.89637149946e-09,3.0164304371e-09,0.193055140428,0.074919844278,0.961707465803,0.0451432486143,0.882303286408,0.6,0.00438203867239,448215.754636,55.1784245364
159.120393394,8.35200732836e-09,7.5818580348e-09,0.0941330093083,0.0257027440586,0.218564565008,0.0472171379392,0.827741666752,1.2,0.00196567992368,873908.837122,12.6091162878
127.356157781,3.55996591221e-09,3.36743012268e-10,0.189150829843,0.0475940894774,0.622940528907,0.0238461168192,0.813912564915,0.2,0.00203204142188,95092.4312248,90.4907568775
132.878080993,5.57488870919e-09,4.09866401273e-09,0.0946642512322,0.0592225228012,0.953342190994,0.0115492449435,0.54555661907,0.6,0.00510900352356,163514.978185,83.6485021815
62.1083991649,3.37546277007e-09,9.95820370846e-09,0.0101563494343,0.0473356130287,0.346042576412,0.012463060955,0.975169937476,1.2,0.00176233496044,416812.265577,58.3187734423
124.721445296,9.66806348795e-09,5.14699144114e-09,0.0294459808769,0.0754998514119,0.790289664441,0.012952904067,0.473835455571,0.6,0.00399211242656,767424.044826,23.2575955174
117.638822408,5.89243195548e-09,8.91957715255e-09,0.0561823295176,0.0153132244505,0.914354859101,0.0344337731148,0.877521740072,1.6,0.0103651091107,374111.542028,62.5888457972
168.032118525,8.99901737327e-09,2.62581553613e-09,0.0319530344074,0.0418720005467,0.74383159858,0.0283512880297,0.973534634335,0.6,0.00370484086808,588542.743361,41.1457256639
193.947705457,6.77936240236e-09,3.22741220527e-09,0.0763565951431,0.0387566475616,0.36980607177,0.0222612561954,0.916810384591,0.8,0.00210167683304,78632.1735754,92.1367826425
151.700823778,4.20351518156e-09,2.60282391579e-09,0.0746407822001,0.0413600488954,0.437991496916,0.0106713269458,0.436839766359,0.6,0.00227522942625,303158.682025,69.6841317975
22.5364412559,3.07884347779e-09,7.50681253266e-09,0.158111513087,0.0979501377449,0.235710660129,0.0331890953543,0.741396728564,0.8,0.00130432312871,347976.271857,65.2023728143
56.6447353219,9.63926637819e-09,7.4042141251e-10,0.182839170967,0.0719095982824,0.277979147825,0.0133340738857,0.392142806516,0.2,0.000949754033206,381842.868053,61.8157131947
110.547062157,9.48851370438e-09,9.34094721187e-09,0.193123105177,0.014652485398,0.627638609972,0.0493856994949,0.964845590582,1.6,0.00737561822723,337993.400072,66.2006599928
58.3137823001,1.71084798564e-09,4.0818200779e-09,0.195541592515,0.0809723915009,0.652140412314,0.0207919976026,0.673507754071,0.6,0.00316751301507,153420.864571,84.6579135429
93.9807229836,6.8058946423e-10,4.40301539957e-10,0.0690482707975,0.065401942783,0.985483638638,0.031507092217,0.977105306463,0.2,0.00318608556353,170668.183325,82.9331816675
110.82183767,6.26303390483e-09,3.10497778756e-09,0.180833109266,0.0384465140852,0.399769374445,0.0124126435545,0.442271432211,0.8,0.00224982796733,259509.808922,74.0490191078
195.368600086,6.31332151025e-09,4.00784264988e-09,0.115346093636,0.029092879745,0.695205127884,0.0106012698003,0.871321508385,1,0.00468456093971,50000,95
59.8166778549,9.61346486397e-10,5.34122377704e-09,0.0873571099124,0.0805897909557,0.775169379196,0.0101991211852,0.490087606488,0.6,0.00409393534326,201021.83206,79.897816794
145.812349476,6.1855418524e-10,7.47583693824e-09,0.0968160281757,0.0596918320942,0.498241471949,0.0219142900267,0.71690707841,0.8,0.00327105990078,169781.209968,83.0218790032
60.6504831056,8.8037021602e-09,8.7687764964e-09,0.0469244654228,0.018499873372,0.759414803396,0.0222422468815,0.990625520061,1.4,0.008026199357,102618.707434,89.7381292566
136.380221424,6.74026620873e-10,5.70500563209e-09,0.163034889142,0.0762371221041,0.972534845059,0.030751313358,0.769907425857,0.8,0.00534287024041,235912.916275,76.4087083725
177.572630674,5.27439237898e-09,8.8185364057e-09,0.0111184534045,0.0582915599798,0.988263129008,0.0116217102669,0.929667249711,1,0.00466935144794,427932.751586,57.2067248414
118.618688053,9.61948534722e-09,9.66023775663e-09,0.0917633215226,0.0361425857044,0.568467464003,0.0408488689911,0.995089542454,1.2,0.0049736052623,219807.851204,78.0192148796
26.2110904279,7.12461786363e-09,5.05066346481e-09,0.1471196539,0.0322995767917,0.821534281971,0.0250942724416,0.817535787188,1,0.00582016636713,106228.393496,89.3771606504
99.6260268436,4.87431221947e-09,5.72820373993e-09,0.0998018110736,0.0454696689473,0.24590192706,0.0295828514559,0.651582784575,1,0.00161692078124,479360.619586,52.0639380414
46.2484691248,7.38049279518e-09,3.7495149151e-09,0.104217317587,0.097554367098,0.616392016541,0.0423914354038,0.851665519505,0.6,0.00277066258181,538259.306089,46.1740693911
49.10718547,7.05648482972e-09,5.70103009396e-09,0.0952177315649,0.0514318566554,0.591098348358,0.0207944319954,0.911131484409,0.8,0.00371413437105,55044.7291097,94.495527089
110.579536042,9.07202737807e-09,4.23730280477e-09,0.179231986617,0.0282567198951,0.942119663215,0.0215342133552,0.825861309188,1,0.00654270992483,67779.9599664,93.2220040034
